country,year,country_id,e_regiongeo,v2x_polyarchy,v2x_libdem,v2x_delibdem,v2x_egaldem,v2x_liberal,v2xcl_rol,v2x_cspart,v2x_jucon,v2x_regime,gov_seatshare,rooduijn_government,rooduijn_government_senior,gov_popul_mean,gov_popul_weighted,gov_ideol_mean,gov_ideol_weighted,no_govparties,econ_right,econ_left,rooduijn,gov_popul_prime,president,ruth_populism,singleparty_gov,syst,evnt,evnttype,rights_sum,rights_crim,rights_ruleolaw,rights_political,rights_econ,rights_ind,rights_social,diff_rights_sum,diff_rights_crim,diff_rights_ruleolaw,diff_rights_political,diff_rights_econ,diff_rights_ind,diff_rights_social,diff_conterm,diff_judind,diff_hosterm,diff_judiciary,diff_executive,date,year_start,year_end,year_interval
Austria,1997,144,1,0.859,0.78,0.768,0.762,0.911,0.968,0.949,0.918,3,67.19999999999999,Non-Populist,Non-Populist,0.091,0.0908452380952381,NA,NA,2,NA,NA,NA,0.09,Klima,Non-Populist,0,0,1,1,14,1,8,1,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1997-01-01,1996-07-01,1997-07-01,1996-07-01 UTC--1997-07-01 UTC
Austria,1998,144,1,0.859,0.778,0.768,0.761,0.911,0.968,0.949,0.918,3,67.19999999999999,Non-Populist,Non-Populist,0.091,0.0908452380952381,NA,NA,2,NA,NA,NA,0.09,Klima,Non-Populist,0,0,1,1,14,1,8,1,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1998-01-01,1997-07-01,1998-07-01,1997-07-01 UTC--1998-07-01 UTC
Austria,1999,144,1,0.859,0.778,0.768,0.761,0.911,0.968,0.949,0.918,3,56.8,Populist,Non-Populist,0.4485,0.4485,0.5695,0.5695,2,1,0,0,0.092,Klima,Non-Populist,0,0,1,1,14,1,8,1,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1999-01-01,1998-07-01,1999-07-01,1998-07-01 UTC--1999-07-01 UTC
Austria,2000,144,1,0.859,0.785,0.764,0.76,0.92,0.968,0.905,0.918,3,56.8,Populist,Non-Populist,0.4485,0.4485,NA,NA,2,NA,NA,NA,0.092,Schuessel,Non-Populist,0,0,1,1,14,1,8,1,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2000-01-01,1999-07-01,2000-06-30,1999-07-01 UTC--2000-06-30 UTC
Austria,2001,144,1,0.859,0.785,0.764,0.76,0.92,0.968,0.905,0.918,3,56.8,Populist,Non-Populist,0.4485,0.4485,NA,NA,2,NA,NA,NA,0.092,Schuessel,Non-Populist,0,0,1,1,14,1,8,1,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2001-01-01,2000-07-01,2001-07-01,2000-07-01 UTC--2001-07-01 UTC
Austria,2002,144,1,0.859,0.785,0.764,0.76,0.92,0.968,0.905,0.918,3,53,Populist,Non-Populist,0.4105,0.20978490566037736,0.7605,0.5793207547169812,2,1,0,0,0.092,Schuessel,Non-Populist,0,0,1,1,14,1,8,1,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2002-01-01,2001-07-01,2002-07-01,2001-07-01 UTC--2002-07-01 UTC
Austria,2003,144,1,0.858,0.782,0.761,0.759,0.92,0.968,0.905,0.918,3,53,Populist,Non-Populist,0.4105,0.20978490566037736,NA,NA,2,NA,NA,NA,0.092,Schuessel,Non-Populist,0,0,1,1,14,1,8,1,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2003-01-01,2002-07-01,2003-07-01,2002-07-01 UTC--2003-07-01 UTC
Austria,2004,144,1,0.859,0.783,0.762,0.76,0.92,0.968,0.905,0.918,3,53,Populist,Non-Populist,0.4105,0.20978490566037736,NA,NA,2,NA,NA,NA,0.092,Schuessel,Non-Populist,0,0,1,1,14,1,8,1,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2004-01-01,2003-07-01,2004-06-30,2003-07-01 UTC--2004-06-30 UTC
Austria,2005,144,1,0.859,0.784,0.763,0.76,0.92,0.968,0.905,0.918,3,53,Populist,Non-Populist,0.4105,0.20978490566037736,NA,NA,2,NA,NA,NA,0.092,Schuessel,Non-Populist,0,0,1,1,14,1,8,1,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2005-01-01,2004-07-01,2005-07-01,2004-07-01 UTC--2005-07-01 UTC
Austria,2006,144,1,0.863,0.787,0.765,0.764,0.92,0.968,0.929,0.918,3,73.30000000000001,Non-Populist,Non-Populist,0.162,0.1630504774897681,-0.263,-0.2740450204638472,2,0,1,0,0.232,Schuessel,Non-Populist,0,0,0,4,14,1,8,1,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2006-01-01,2005-07-01,2006-07-01,2005-07-01 UTC--2006-07-01 UTC
Austria,2007,144,1,0.873,0.8,0.788,0.775,0.924,0.968,0.929,0.92,3,73.30000000000001,Non-Populist,Non-Populist,0.162,0.1630504774897681,NA,NA,2,NA,NA,NA,0.232,Gusenbauer,Non-Populist,0,0,1,1,14,1,8,1,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2007-01-01,2006-07-01,2007-07-01,2006-07-01 UTC--2007-07-01 UTC
Austria,2008,144,1,0.872,0.799,0.798,0.774,0.923,0.966,0.929,0.92,3,59,Non-Populist,Non-Populist,0.0895,0.08936440677966101,-0.02300000000000002,-0.049901694915254285,2,0,1,0,0.087,Faymann,Non-Populist,0,0,1,1,15,1,9,2,3,0,0,1,0,1,1,0,0,0,NA,0,0,0,0,2008-01-01,2007-07-01,2008-06-30,2007-07-01 UTC--2008-06-30 UTC
Austria,2009,144,1,0.871,0.797,0.787,0.773,0.923,0.966,0.952,0.92,3,59,Non-Populist,Non-Populist,0.0895,0.08936440677966101,NA,NA,2,NA,NA,NA,0.087,Faymann,Non-Populist,0,0,1,1,15,1,9,2,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2009-01-01,2008-07-01,2009-07-01,2008-07-01 UTC--2009-07-01 UTC
Austria,2010,144,1,0.867,0.795,0.79,0.769,0.923,0.966,0.952,0.92,3,59,Non-Populist,Non-Populist,0.0895,0.08936440677966101,NA,NA,2,NA,NA,NA,0.087,Faymann,Non-Populist,0,0,1,1,15,1,9,2,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2010-01-01,2009-07-01,2010-07-01,2009-07-01 UTC--2010-07-01 UTC
Austria,2011,144,1,0.866,0.792,0.786,0.767,0.923,0.966,0.952,0.92,3,59,Non-Populist,Non-Populist,0.0895,0.08936440677966101,NA,NA,2,NA,NA,NA,0.087,Faymann,Non-Populist,0,0,1,1,15,1,9,2,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2011-01-01,2010-07-01,2011-07-01,2010-07-01 UTC--2011-07-01 UTC
Austria,2012,144,1,0.869,0.797,0.797,0.772,0.923,0.966,0.952,0.92,3,59,Non-Populist,Non-Populist,0.0895,0.08936440677966101,NA,NA,2,NA,NA,NA,0.087,Faymann,Non-Populist,0,0,1,1,15,1,9,2,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2012-01-01,2011-07-01,2012-06-30,2011-07-01 UTC--2012-06-30 UTC
Austria,2013,144,1,0.869,0.797,0.791,0.767,0.922,0.969,0.955,0.91,3,54.099999999999994,Non-Populist,Non-Populist,0.0895,0.08937523105360443,0.1455,0.12915526802218114,2,0,1,0,0.087,Faymann,Non-Populist,0,0,1,1,15,1,9,2,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2013-01-01,2012-07-01,2013-07-01,2012-07-01 UTC--2013-07-01 UTC
Austria,2014,144,1,0.868,0.796,0.789,0.763,0.922,0.969,0.955,0.91,3,54.099999999999994,Non-Populist,Non-Populist,0.0895,0.08937523105360443,NA,NA,2,NA,NA,NA,0.087,Faymann,Non-Populist,0,0,1,1,15,1,9,2,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2014-01-01,2013-07-01,2014-07-01,2013-07-01 UTC--2014-07-01 UTC
Austria,2015,144,1,0.868,0.795,0.786,0.762,0.921,0.967,0.955,0.91,3,54.099999999999994,Non-Populist,Non-Populist,0.0895,0.08937523105360443,NA,NA,2,NA,NA,NA,0.087,Faymann,Non-Populist,0,0,0,4,15,1,9,2,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2015-01-01,2014-07-01,2015-07-01,2014-07-01 UTC--2015-07-01 UTC
Austria,2016,144,1,0.841,0.767,0.755,0.739,0.921,0.967,0.956,0.91,3,54.099999999999994,Non-Populist,Non-Populist,0.0895,0.08937523105360443,NA,NA,2,NA,NA,NA,0.087,Kern,Non-Populist,0,0,1,1,15,1,9,2,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2016-01-01,2015-07-01,2016-06-30,2015-07-01 UTC--2016-06-30 UTC
Austria,2017,144,1,0.847,0.771,0.742,0.754,0.919,0.961,0.951,0.91,3,61.8,Populist,Non-Populist,0.498,0.46829126213592237,1.1505,1.1217135922330097,2,1,0,0,0.192,Kurz,Non-Populist,0,0,1,1,15,1,9,2,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2017-01-01,2016-07-01,2017-07-01,2016-07-01 UTC--2017-07-01 UTC
Austria,2018,144,1,0.837,0.754,0.686,0.743,0.906,0.942,0.951,0.897,3,61.8,Populist,Non-Populist,0.498,0.46829126213592237,NA,NA,2,NA,NA,NA,0.192,Kurz,NA,0,0,1,1,15,1,9,2,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2018-01-01,2017-07-01,2018-07-01,2017-07-01 UTC--2018-07-01 UTC
Austria,2019,144,1,0.848,0.773,0.718,0.759,0.921,0.947,0.894,0.933,3,53,Non-Populist,Non-Populist,0.2445,0.2201320754716981,-0.03750000000000003,0.3762905660377358,2,0,1,0,0.192,NA,NA,0,0,1,1,15,1,9,2,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2019-01-01,2018-07-01,2019-07-01,2018-07-01 UTC--2019-07-01 UTC
Austria,2020,144,1,0.836,0.756,0.714,0.763,0.911,0.952,0.933,0.91,3,53,Non-Populist,Non-Populist,0.2445,0.2201320754716981,NA,NA,2,NA,NA,NA,0.192,NA,NA,0,0,1,1,15,1,9,2,3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2020-01-01,2019-07-01,2020-06-30,2019-07-01 UTC--2020-06-30 UTC
Austria,2021,144,1,0.827,0.751,0.697,0.743,0.918,0.945,0.88,0.936,2,53,Non-Populist,Non-Populist,0.2445,0.2201320754716981,NA,NA,2,NA,NA,NA,0.192,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-01-01,2020-07-01,2020-12-31,2020-07-01 UTC--2021-07-01 UTC
Belarus,1990,107,4,0.465,0.354,0.259,0.39,0.708,0.659,0.517,0.699,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990-01-01,1990-01-01,1990-07-01,1989-07-01 UTC--1990-07-01 UTC
Belarus,1991,107,4,0.5,0.383,0.274,0.414,0.722,0.691,0.538,0.708,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991-01-01,1990-07-01,1991-07-01,1990-07-01 UTC--1991-07-01 UTC
Belarus,1992,107,4,0.572,0.455,0.347,0.466,0.775,0.831,0.638,0.735,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-01-01,1991-07-01,1992-06-30,1991-07-01 UTC--1992-06-30 UTC
Belarus,1993,107,4,0.563,0.451,0.305,0.467,0.778,0.838,0.638,0.725,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-01-01,1992-07-01,1993-07-01,1992-07-01 UTC--1993-07-01 UTC
Belarus,1994,107,4,0.554,0.417,0.296,0.464,0.718,0.823,0.638,0.61,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,53,0,39,11,3,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-01-01,1993-07-01,1994-07-01,1993-07-01 UTC--1994-07-01 UTC
Belarus,1995,107,4,0.505,0.364,0.214,0.425,0.669,0.779,0.618,0.537,2,16.7,NA,NA,0.465,0.465,-1.354,-1.354,1,0,1,NA,NA,NA,NA,1,0,0,4,53,0,39,11,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1995-01-01,1994-07-01,1995-07-01,1994-07-01 UTC--1995-07-01 UTC
Belarus,1996,107,4,0.45,0.22,0.177,0.384,0.385,0.63,0.471,0.162,1,16.7,NA,NA,0.465,0.465,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,1,1,55,0,41,11,4,1,9,2,0,2,0,1,0,1,0,0,0,2,1,1996-01-01,1995-07-01,1996-06-30,1995-07-01 UTC--1996-06-30 UTC
Belarus,1997,107,4,0.373,0.143,0.134,0.336,0.255,0.662,0.502,0.049,1,16.7,NA,NA,0.465,0.465,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1997-01-01,1996-07-01,1997-07-01,1996-07-01 UTC--1997-07-01 UTC
Belarus,1998,107,4,0.349,0.135,0.109,0.323,0.255,0.666,0.485,0.048,1,16.7,NA,NA,0.465,0.465,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1998-01-01,1997-07-01,1998-07-01,1997-07-01 UTC--1998-07-01 UTC
Belarus,1999,107,4,0.334,0.118,0.105,0.315,0.218,0.553,0.317,0.048,1,16.7,NA,NA,0.465,0.465,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1999-01-01,1998-07-01,1999-07-01,1998-07-01 UTC--1999-07-01 UTC
Belarus,2000,107,4,0.299,0.111,0.096,0.3,0.227,0.581,0.296,0.048,1,4.5,NA,NA,0.172,0.172,-1.458,-1.458,1,0,1,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2000-01-01,1999-07-01,2000-06-30,1999-07-01 UTC--2000-06-30 UTC
Belarus,2001,107,4,0.247,0.105,0.079,0.275,0.253,0.666,0.289,0.048,1,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2001-01-01,2000-07-01,2001-07-01,2000-07-01 UTC--2001-07-01 UTC
Belarus,2002,107,4,0.245,0.102,0.081,0.275,0.248,0.64,0.289,0.048,1,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2002-01-01,2001-07-01,2002-07-01,2001-07-01 UTC--2002-07-01 UTC
Belarus,2003,107,4,0.243,0.099,0.08,0.275,0.24,0.624,0.289,0.048,1,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2003-01-01,2002-07-01,2003-07-01,2002-07-01 UTC--2003-07-01 UTC
Belarus,2004,107,4,0.241,0.098,0.08,0.274,0.238,0.624,0.289,0.04,1,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,1,1,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2004-01-01,2003-07-01,2004-06-30,2003-07-01 UTC--2004-06-30 UTC
Belarus,2005,107,4,0.234,0.099,0.078,0.271,0.243,0.64,0.289,0.04,1,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-01,2004-07-01,2005-07-01,2004-07-01 UTC--2005-07-01 UTC
Belarus,2006,107,4,0.227,0.097,0.074,0.268,0.243,0.646,0.289,0.04,1,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2006-01-01,2005-07-01,2006-07-01,2005-07-01 UTC--2006-07-01 UTC
Belarus,2007,107,4,0.223,0.097,0.076,0.267,0.246,0.651,0.289,0.04,1,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2007-01-01,2006-07-01,2007-07-01,2006-07-01 UTC--2007-07-01 UTC
Belarus,2008,107,4,0.226,0.099,0.077,0.267,0.252,0.665,0.289,0.04,1,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2008-01-01,2007-07-01,2008-06-30,2007-07-01 UTC--2008-06-30 UTC
Belarus,2009,107,4,0.229,0.1,0.077,0.269,0.252,0.665,0.289,0.04,1,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2009-01-01,2008-07-01,2009-07-01,2008-07-01 UTC--2009-07-01 UTC
Belarus,2010,107,4,0.229,0.097,0.074,0.27,0.244,0.645,0.275,0.04,1,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2010-01-01,2009-07-01,2010-07-01,2009-07-01 UTC--2010-07-01 UTC
Belarus,2011,107,4,0.219,0.095,0.073,0.267,0.245,0.648,0.275,0.04,1,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-01,2010-07-01,2011-07-01,2010-07-01 UTC--2011-07-01 UTC
Belarus,2012,107,4,0.223,0.096,0.073,0.27,0.245,0.64,0.275,0.04,1,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-01,2011-07-01,2012-06-30,2011-07-01 UTC--2012-06-30 UTC
Belarus,2013,107,4,0.244,0.101,0.084,0.28,0.245,0.65,0.273,0.029,1,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2013-01-01,2012-07-01,2013-07-01,2012-07-01 UTC--2013-07-01 UTC
Belarus,2014,107,4,0.245,0.102,0.092,0.278,0.247,0.651,0.273,0.029,1,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2014-01-01,2013-07-01,2014-07-01,2013-07-01 UTC--2014-07-01 UTC
Belarus,2015,107,4,0.251,0.104,0.1,0.282,0.248,0.653,0.331,0.029,1,4.5,NA,NA,0.172,0.172,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2015-01-01,2014-07-01,2015-07-01,2014-07-01 UTC--2015-07-01 UTC
Belarus,2016,107,4,0.258,0.11,0.103,0.283,0.261,0.671,0.383,0.042,1,7.3,NA,NA,0.443,0.443,-2.331,-2.331,1,0,1,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2016-01-01,2015-07-01,2016-06-30,2015-07-01 UTC--2016-06-30 UTC
Belarus,2017,107,4,0.257,0.11,0.102,0.286,0.261,0.687,0.443,0.036,1,7.3,NA,NA,0.443,0.443,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2017-01-01,2016-07-01,2017-07-01,2016-07-01 UTC--2017-07-01 UTC
Belarus,2018,107,4,0.255,0.113,0.101,0.275,0.272,0.691,0.443,0.036,1,7.3,NA,NA,0.443,0.443,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-01,2017-07-01,2018-07-01,2017-07-01 UTC--2018-07-01 UTC
Belarus,2019,107,4,0.263,0.114,0.103,0.278,0.267,0.692,0.425,0.042,1,16.5,NA,NA,0.42,0.41100000000000003,-0.666,-1.6658181818181819,3,0,1,NA,NA,NA,NA,0,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2019-01-01,2018-07-01,2019-07-01,2018-07-01 UTC--2019-07-01 UTC
Belarus,2020,107,4,0.212,0.048,0.05,0.248,0.09,0.196,0.416,0.019,1,16.5,NA,NA,0.42,0.41100000000000003,NA,NA,3,NA,NA,NA,NA,NA,NA,0,0,0,4,55,0,41,11,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-01,2019-07-01,2020-06-30,2019-07-01 UTC--2020-06-30 UTC
Belarus,2021,107,4,0.176,0.038,0.041,0.221,0.076,0.164,0.229,0.011,1,16.5,NA,NA,0.42,0.41100000000000003,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-01-01,2020-07-01,2020-12-31,2020-07-01 UTC--2021-07-01 UTC
Belgium,1990,148,1,0.871,0.8,0.771,0.809,0.925,0.982,0.943,0.922,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,22,1,14,7,1,1,0,0,0,0,0,0,0,0,NA,0,NA,0,0,1990-01-01,1990-01-01,1990-07-01,1989-07-01 UTC--1990-07-01 UTC
Belgium,1991,148,1,0.871,0.799,0.772,0.81,0.924,0.979,0.943,0.922,3,56.599999999999994,Non-Populist,Non-Populist,0.106,0.10741166077738516,-0.8384999999999999,-0.8746572438162544,4,0,1,0,0.031,NA,NA,0,0,1,1,22,1,14,7,1,1,0,0,0,0,0,0,0,0,NA,0,NA,0,0,1991-01-01,1990-07-01,1991-07-01,1990-07-01 UTC--1991-07-01 UTC
Belgium,1992,148,1,0.873,0.805,0.776,0.815,0.928,0.984,0.958,0.929,3,56.599999999999994,Non-Populist,Non-Populist,0.106,0.10741166077738516,NA,NA,4,NA,NA,NA,0.031,NA,NA,0,0,0,4,22,1,14,7,1,1,0,0,0,0,0,0,0,0,NA,0,NA,0,0,1992-01-01,1991-07-01,1992-06-30,1991-07-01 UTC--1992-06-30 UTC
Belgium,1993,148,1,0.873,0.805,0.776,0.815,0.928,0.984,0.958,0.929,3,56.599999999999994,Non-Populist,Non-Populist,0.106,0.10741166077738516,NA,NA,4,NA,NA,NA,0.031,NA,NA,0,0,1,1,23,1,15,8,1,1,0,1,0,1,1,0,0,0,NA,0,NA,0,0,1993-01-01,1992-07-01,1993-07-01,1992-07-01 UTC--1993-07-01 UTC
Belgium,1994,148,1,0.873,0.805,0.78,0.815,0.928,0.984,0.958,0.929,3,56.599999999999994,Non-Populist,Non-Populist,0.106,0.10741166077738516,NA,NA,4,NA,NA,NA,0.031,Dehaene,Non-Populist,0,0,1,1,31,1,21,8,1,1,5,8,0,6,0,0,0,5,NA,0,NA,-1,0,1994-01-01,1993-07-01,1994-07-01,1993-07-01 UTC--1994-07-01 UTC
Belgium,1995,148,1,0.879,0.81,0.783,0.819,0.928,0.984,0.958,0.929,3,54.6,Non-Populist,Non-Populist,0.106,0.10541575091575091,-0.8384999999999999,-0.8124285714285714,4,0,1,0,0.031,Dehaene,Non-Populist,0,0,0,4,31,1,21,8,1,1,5,0,0,0,0,0,0,0,NA,0,NA,0,0,1995-01-01,1994-07-01,1995-07-01,1994-07-01 UTC--1995-07-01 UTC
Belgium,1996,148,1,0.88,0.814,0.789,0.82,0.934,0.984,0.958,0.929,3,54.6,Non-Populist,Non-Populist,0.106,0.10541575091575091,NA,NA,4,NA,NA,NA,0.031,Dehaene,Non-Populist,0,0,1,1,31,1,21,8,1,1,5,0,0,0,0,0,0,0,NA,0,NA,0,0,1996-01-01,1995-07-01,1996-06-30,1995-07-01 UTC--1996-06-30 UTC
Belgium,1997,148,1,0.88,0.814,0.789,0.82,0.934,0.984,0.958,0.929,3,54.6,Non-Populist,Non-Populist,0.106,0.10541575091575091,NA,NA,4,NA,NA,NA,0.031,Dehaene,Non-Populist,0,0,1,1,31,1,21,8,1,1,5,0,0,0,0,0,0,0,NA,0,NA,0,0,1997-01-01,1996-07-01,1997-07-01,1996-07-01 UTC--1997-07-01 UTC
Belgium,1998,148,1,0.88,0.811,0.789,0.82,0.929,0.984,0.958,0.929,3,54.6,Non-Populist,Non-Populist,0.106,0.10541575091575091,NA,NA,4,NA,NA,NA,0.031,Dehaene,Non-Populist,0,0,1,1,31,1,21,8,1,1,5,0,0,0,0,0,0,0,NA,0,NA,0,0,1998-01-01,1997-07-01,1998-07-01,1997-07-01 UTC--1998-07-01 UTC
Belgium,1999,148,1,0.88,0.815,0.789,0.821,0.933,0.984,0.958,0.929,3,62.6,Non-Populist,Non-Populist,0.11966666666666667,0.11511022364217252,-0.6456666666666666,-0.3383897763578274,6,0,1,0,0.068,Verhofstadt,Non-Populist,0,0,1,1,31,1,21,8,1,1,5,0,0,0,0,0,0,0,NA,-1,NA,-1,0,1999-01-01,1998-07-01,1999-07-01,1998-07-01 UTC--1999-07-01 UTC
Belgium,2000,148,1,0.883,0.819,0.792,0.823,0.933,0.984,0.958,0.929,3,62.6,Non-Populist,Non-Populist,0.11966666666666667,0.11511022364217252,NA,NA,6,NA,NA,NA,0.068,Verhofstadt,Non-Populist,0,0,1,1,31,1,21,8,1,1,5,0,0,0,0,0,0,0,NA,0,NA,0,0,2000-01-01,1999-07-01,2000-06-30,1999-07-01 UTC--2000-06-30 UTC
Belgium,2001,148,1,0.883,0.819,0.792,0.823,0.933,0.984,0.958,0.929,3,62.6,Non-Populist,Non-Populist,0.11966666666666667,0.11511022364217252,NA,NA,6,NA,NA,NA,0.068,Verhofstadt,Non-Populist,0,0,1,1,32,1,22,8,1,1,5,1,0,1,0,0,0,0,NA,0,NA,0,0,2001-01-01,2000-07-01,2001-07-01,2000-07-01 UTC--2001-07-01 UTC
Belgium,2002,148,1,0.883,0.819,0.792,0.823,0.933,0.984,0.958,0.929,3,62.6,Non-Populist,Non-Populist,0.11966666666666667,0.11511022364217252,NA,NA,6,NA,NA,NA,0.068,Verhofstadt,Non-Populist,0,0,1,1,32,1,22,8,1,1,5,0,0,0,0,0,0,0,NA,0,NA,0,0,2002-01-01,2001-07-01,2002-07-01,2001-07-01 UTC--2002-07-01 UTC
